x,y,z
0.005605489578822847,2.2981909201089055,1.7466042633061183
-1.0932553497278619,2.4575215587297916,0.17030854991158673
0.060946063513593766,0.4736693499245566,-0.0035431246500137255
-1.761944658815696,2.1511083791278334,3.132426497404822
1.9506373046008036,-0.1944692091869376,-2.1019492971930087
1.629261390395258,-4.8640295240904,-3.488098978581748
-0.8168242476859253,-1.9178257301269466,0.282754200770857
0.9834016368160914,-1.415060595469035,-0.5787435465199887
-0.05109112802028686,-3.4990103772796783,-0.9540446346282869
0.25107897882844105,2.2966952018155964,-0.8712891301151302
0.3844495601737372,0.7620862850579878,1.3301867845722786
-0.4595642860106137,1.557321437375209,0.19926300870789193
-0.7623841336506447,2.8022561825488554,3.2605292879316554
1.4976948767832574,-4.673188191135564,-3.1770311467396177
-0.9024637055839939,4.092460635306754,2.0036238860403994
-2.4948338729559207,3.7108206545017373,4.385731760457377
3.0368816929693487,-4.2225070069745305,-4.745672160496315
2.0906296187634044,-4.2615566163263034,-4.0187962380141125
1.9987168354958333,-4.9414017193791295,-4.025042246842681
1.325644872276724,-4.395723989078478,-3.8962333724549816
1.6448195460776642,-4.7291566898989,-2.5846442290777376
-0.2505132760057801,3.298064792856598,0.5084871483906345
0.20547506831508425,-3.4331527754316893,-2.6049927836072415
-1.0030333652353352,1.0094931543123553,2.398526446503108
-1.821616780566666,-1.0968757323049796,0.4292499639254237
-2.9449222194047815,3.7338252805405068,3.9727595005775207
0.23370919803053816,0.04240013785282839,1.4777931306654222
-0.846438799610202,1.7319503216705066,0.8885510265344367
1.4361312850206112,-2.2320994784417043,-3.63447007549473
-2.7916000432930574,1.037832900057223,3.2231574504485443
-2.415975528265637,0.6663920930418038,1.7029604394937434
-0.6936343953109917,0.39969813503960616,0.4266288943178431
-1.5766077421775828,3.8885625294653394,1.8577532428678991
0.701999630121774,-1.5527356376806034,-1.8541525214686678
0.9002013098212767,-1.6339787621384383,-0.288207581924099
-1.3408364578356704,0.7623236738739192,2.6041955219578132
-0.812157029027138,3.6926520704047663,1.9212858090915919
-1.6602294701847284,2.4091197164804874,2.6964553185740168
-0.18916836284820968,-2.7913492956502224,0.3322368279735674
1.7348487920707962,-2.9713797195049505,-1.6450267625332993
-0.7300020893755871,3.267783159570081,2.6406596436610315
1.79787764687998,-3.4668954974388253,-2.9532560786238644
0.03600210128833555,2.5802951562219194,0.7684588809257311
1.9868792139296179,-1.294750389271246,-2.6226680160760223
-0.6288260691719179,1.372560426878858,1.8550305841053552
1.2687013626374566,-2.8875934280998905,-2.675750910236256
-0.31862511320471343,2.180584978894725,1.1228982436187167
-1.3977498682689538,1.899877772467338,1.2082701435291758
1.1523433318481395,2.590416887255701,-0.030311660236394575
-2.3206803448810627,1.3681208337948396,3.611616652021387
2.28607766801497,-0.5651298750225536,-2.6894037175598324
1.4036111860844618,-1.2991400008036569,-1.0196651936387493
-0.3796499258022562,-1.473302852163204,1.3453108566649226
-0.11022015857445083,-0.24218765607050086,-0.8905744086176796
0.5001128561203371,-2.529760677526095,-2.9731598050322634
-0.3866665087884008,2.3213869126233297,0.910127398686422
-0.3714803233181621,2.8176017514741982,2.6518901378771536
1.5740520575375385,-3.5082217070138935,-4.209837492108233
-1.117864081189345,0.8984184813265934,0.2404435056723928
1.3943406945104864,-4.752641538398454,-2.9409370662147807
-2.486707666464851,1.7904803800997087,2.402804377702768
1.3578771650125918,-1.4156065686478665,-2.578632577812991
-1.2589518870759844,2.440734468844633,0.9034295764095515
1.2970996214702208,-4.316917474505041,-2.91204178175135
-1.741943274513662,3.0482013253672724,2.391669254391779
-0.7800070002176008,-1.9678541807027907,0.3445042815459307
0.9630519384526339,-3.0481876741692893,-1.429042901253327
-0.5332888553791008,-0.6302255057864415,-1.0053032819658667
0.0018643851699611266,0.06828908828830652,1.9269422235440492
1.4422606108727072,-1.388638064115472,-1.8104516374738604
1.3244191782635,-0.8425027416799425,-1.4956452092149775
0.824040393842531,2.0827953934089005,0.11826560438430024
-0.8471589376734087,1.3136074154499333,1.5203507721159326
-1.3435113148348488,2.2031656506612465,0.7034452780905758
2.0324847122094587,-3.743010428646373,-2.266788329606455
0.41714556847687534,1.7294006223858456,-0.9399231310544339
0.9340886597608972,1.919696905173829,0.966570353880392
1.0949546918307655,2.155617631974014,-0.0049206003127486445
-2.276940319823585,1.4204070234350743,3.361859912471914
-0.0684810129692506,1.776271511360132,-0.03387390140600176
1.0287025486706298,-0.9559333768587218,-1.778666751259291
1.0807449767881205,0.32802650702823805,0.003092635752704159
-2.238908269396438,0.28464309809282706,1.8113228638423913
